,FIPS,AVG Jan Temp,AVG Feb Temp,AVG Mar Temp,AVG Apr Temp,AVG May Temp,AVG June Temp,AVG July Temp,AVG Aug Temp,AVG Sept Temp,AVG Oct Temp,AVG Nov Temp,AVG Dec Temp,AVG Jan GHI,AVG Feb GHI,AVG Mar GHI,AVG Apr GHI,AVG May GHI,AVG June GHI,AVG July GHI,AVG Aug GHI,AVG Sept GHI,AVG Oct GHI,AVG Nov GHI,AVG Dec GHI,Total Solar Capacity MW-AC
478,13247,44.74,50.03,56.28,61.63,70.39,77.1,80.66,79.7,74.36,64.44,53.91,48.73,115.9812004,146.3575035,190.9156197,239.23526,269.7300934,279.7553299,265.273761,244.2875069,208.0316681,174.0588844,130.9502914,102.1459728,0.0
479,13249,48.56,53.56,59.64,64.38,72.02,78.34,80.77,80.3,75.98,66.83,56.5,52.38,123.7802707,154.7454987,198.8352174,246.3385364,279.9280966,275.5828985,267.5721189,243.4280381,211.4396564,181.3937403,140.0472816,109.1144877,0.0
480,13251,49.12,54.5,60.02,65.09,72.71,79.01,82.02,81.11,76.43,67.67,57.31,52.71,123.4411665,154.8888212,198.3384755,248.709137,276.9350257,280.4933098,268.7065843,244.4415244,209.0972864,177.4639905,137.5260625,108.2311256,0.0
481,13253,51.53,57.43,63.27,67.34,74.46,80.5,82.28,82.01,78.29,70.33,60.14,55.69,130.920637,160.3790539,209.4053456,255.3232913,287.4693637,276.2986162,266.8930936,248.3726176,217.7771462,188.7593561,148.375339,116.9369336,0.0
482,13255,45.88,51.31,57.4,62.37,71.12,77.57,80.81,79.94,74.72,64.98,54.78,49.97,117.7829098,148.9374785,192.8440031,241.0157408,272.5724047,278.9409907,268.0857167,244.8353671,208.5281722,175.7233344,133.1044702,103.5127375,0.0
483,13257,43.13,47.78,54.0,60.21,68.69,75.68,79.54,77.87,72.84,62.88,52.19,46.77,115.6053519,146.3846381,188.488787,236.9808012,268.0748226,283.8476693,267.0052163,248.3753657,209.5883402,171.5593414,127.8498868,100.514901,0.0
484,13259,48.49,53.92,59.97,64.26,71.83,78.13,80.73,80.14,76.48,67.03,56.3,52.18,123.410376,155.0830096,200.3081057,246.0635197,279.7370345,277.2512809,267.7438806,246.3226497,212.3679696,182.0784613,140.7557137,108.4614821,100.0
485,13261,49.49,54.71,60.64,65.29,72.91,79.16,81.4,81.0,76.77,67.97,57.54,53.46,125.4050049,156.0357635,201.4409871,248.6510394,283.7143439,279.063171,270.0906167,245.7316259,214.0421326,183.4915555,141.4556066,110.2863025,0.0
486,13263,46.54,51.74,57.93,62.77,70.81,77.24,80.27,79.44,74.77,65.28,54.89,50.52,120.7528763,151.8466214,196.3026961,242.9362663,275.8719312,276.9390019,266.8539694,244.3663428,209.4012391,178.5354684,136.5848251,106.5067021,0.0
487,13265,45.69,50.87,56.87,62.6,70.23,77.06,80.88,79.5,74.61,64.82,54.14,49.36,118.7328269,148.7639995,193.5158068,241.6804765,271.3495923,280.9408507,266.409308,243.0145151,208.3227512,175.20511,131.9530586,102.6070065,0.0
488,13267,50.53,55.88,61.41,66.57,73.63,79.98,82.89,82.08,77.32,68.93,58.71,54.22,125.5803191,156.6468939,202.7788669,250.4623319,279.6308911,277.2319394,269.5365943,244.4226591,209.9430546,180.1817424,141.063849,110.7162811,0.0
489,13269,47.48,52.51,58.71,63.59,71.52,77.98,80.78,80.09,75.43,66.12,55.7,51.36,122.2272706,153.4965957,197.6483762,244.5934903,276.8659968,273.6807058,264.3212987,242.1798505,209.2261754,179.5811545,138.0579042,107.8447685,402.68
490,13271,50.21,55.88,60.94,66.0,73.54,79.83,82.38,81.98,77.03,68.78,58.3,53.94,126.3507365,156.5296277,202.3111435,249.7096447,282.7854362,278.9701118,269.5471912,244.6441896,212.089704,182.9272726,141.2591015,112.0909984,0.0
491,13273,49.76,55.34,61.31,65.8,73.11,79.22,81.38,80.99,77.18,68.56,58.07,53.92,126.2830235,156.8821008,203.0224155,249.4011349,283.6850836,277.7639954,268.7480139,246.5791434,214.6183539,184.7013229,142.9754587,111.5776669,74.0
492,13275,51.24,57.08,62.41,66.53,73.86,79.52,81.24,81.02,77.1,69.42,59.82,55.29,131.3163802,161.6089487,208.1832577,253.4932085,285.5750368,272.7202885,266.7283061,244.7354228,215.0728749,188.5010787,148.650902,116.7537925,0.0
493,13277,49.71,55.43,60.84,65.48,73.1,79.23,81.46,81.19,76.52,68.37,58.31,53.81,129.1960363,159.8399895,206.3276051,254.0095596,289.2800438,281.9881691,273.6671862,248.5694725,215.3055595,186.7051762,145.3306305,115.1428644,0.0
494,13279,50.12,55.46,60.9,66.19,73.41,79.82,82.62,81.92,77.09,68.6,58.3,53.76,125.2635667,156.3716855,202.5810387,250.2550204,280.7561956,279.5347838,269.6561176,244.9037075,211.3769526,181.0371068,140.4091735,110.6307367,0.0
495,13281,38.9,43.38,49.64,55.57,63.82,69.99,73.62,72.29,67.52,58.4,47.98,43.19,108.670927,136.8234411,180.1417994,228.6789725,257.5767136,273.7123293,258.7576169,242.464938,206.6006421,167.4293262,122.8832348,93.46049717,0.0
496,13283,49.67,54.91,60.16,65.51,73.03,79.2,82.19,81.39,76.64,68.06,57.52,53.13,123.5792402,154.4755717,199.5021495,247.6974294,279.3367126,279.0244731,267.4083628,242.9547323,211.0829976,179.8445999,138.3756287,109.4581584,0.0
497,13285,45.4,50.97,56.78,61.89,70.1,76.96,80.26,79.43,74.4,64.54,53.83,49.16,117.9194868,148.1071213,192.0696557,240.5000556,271.6650974,277.5186462,267.0958935,246.2845256,209.3614953,177.189646,133.0959776,103.6068353,0.0
